Company Name [note 30],Site Name,Technology,Type,CHP,Primary Fuel,Secondary Fuel,InstalledCapacity (MW),Grid Connection Type,Country,Region,Postcode,OS Reference,X-Coordinate,Y-Coordinate,Year Commissioned,DESNZ site code,Unnamed: 17,Latitude,Longitude,GSPGroup
Pennant Walters,Pant y Wal,Wind,Onshore,No,Wind,, 	52.5 ,HV,Wales,Wales,CF356ED,,295886.0,191521.0,2013.0,WON-000534,,51.61285886848835,-3.505034560759575,_K
Pennant Walters,Mynydd Bwllfa,Wind,Onshore,No,Wind,, 	22.5 ,HV,Wales,Wales,CF449NB,,295979.0,205172.0,2015.0,WON-000753,,51.735572444551394,-3.5077620993901375,_K
Pennant Walters,Maesgwyn Extension,Wind,Onshore,No,Wind,, 	2.5 ,HV,Wales,Wales,,SN8710908818,286568.0,205930.0,2017.0,WON-001144,,51.74055755942916,-3.6442351263179544,_K
Pennant Walters,Pant y Wal Extension,Wind,Onshore,No,Wind,, 	20.0 ,HV,Wales,Wales,CF356ED,,294649.0,188695.0,2017.0,WON-001174,,51.58722803760176,-3.522043144165748,_K
RES Group,Parsonage (Hazel),Solar,PV,No,Solar,, 	7.0 ,LV,England,South West,TA199EF,ST379155,336700.0,115500.0,2013.0,SOL-000614,,50.9354563421323,-2.902203965573592,_L
RES Group,Derriton (Tamar Heights),Solar,PV,No,Solar,, 	11.7 ,LV,England,South West,EX226JX,SS331027,233249.0,103010.0,2014.0,SOL-000671,,50.80259079468185,-4.367805299631104,_L
RES Group,Parley,Solar,PV,No,Solar,, 	24.2 ,LV,England,South West,BH236BG,SZ098992,409877.0,99146.0,2014.0,SOL-000672,,50.791798768674646,-1.8612381677470702,_H
RES Group,Wix Lodge (Stour Fields),Solar,PV,No,Solar,, 	18.7 ,LV,England,East of England,CO112RP,TM152288,614962.0,228422.0,2014.0,SOL-000673,,51.91282406581188,1.124052590076867,_A
RES Group,Goonhilly Solar,Solar,PV,No,Solar,, 	4.5 ,LV,England,South West,TR12 7BA,SW6971121226,169711.0,21226.0,2014.0,SOL-000681,,50.04650624999079,-5.217963671027873,_L
RES Group,Egmere,Solar,PV,No,Solar,, 	21.0 ,LV,England,East of England,NR226AY,TF904378,590428.0,338001.0,2014.0,SOL-000696,,52.90569217601345,0.8301530037090834,_A
RES Group,Penare,Solar,PV,No,Solar,, 	11.1 ,LV,England,South West,TR49DG,SW812496,181089.0,49385.0,2014.0,SOL-000699,,50.303686722895044,-5.075492963364823,_L
RES Group,UK Solar (Lower Newton) LLP,Solar,PV,No,Solar,, 	11.9 ,LV,England,West Midlands,,SJ988386,398731.0,338883.0,2014.0,SOL-000733,,52.947329813798,-2.0203323762390433,_E
RES Group,Marvel (Stone Farm),Solar,PV,No,Solar,, 	5.0 ,LV,England,South East,PO303BQ,SZ507862,451260.0,86014.0,2011.0,SOL-000766,,50.67154240443359,-1.2759738995831287,_H
RES Group,Four Burrows Solar (Kenwyn),Solar,PV,No,Solar,, 	7.2 ,LV,England,South West,TR48JB,SW761480,176372.0,48050.0,2014.0,SOL-000772,,50.28992852833395,-5.140838400017374,_L
RES Group,SPD 3 - Grange Farm,Solar,PV,No,Solar,, 	9.5 ,LV,England,East Midlands,,TF231620,523131.0,362337.0,2015.0,SOL-000781,,53.143958671914945,-0.16053809892813944,_B
RES Group,Chalgrove Solar Limited,Solar,PV,No,Solar,, 	21.3 ,LV,England,South East,,SU649967,465126.0,197272.0,2015.0,SOL-000787,,51.6704560297171,-1.05965615220347,_H
RES Group,Pencoose,Solar,PV,No,Solar,, 	8.1 ,LV,England,South West,,SW728379,173927.0,37998.0,2015.0,SOL-000799,,50.19873351408701,-5.169110438445509,_L
RES Group,SPD 4  - Gelliwern,Solar,PV,No,Solar,, 	6.2 ,LV,Wales,Wales,,SN626019,262382.0,202019.0,2015.0,SOL-000822,,51.69999314429296,-3.9927658085386053,_K
RES Group,UK Solar (Hartwell) LLP,Solar,PV,No,Solar,, 	18.6 ,LV,England,East Midlands,,SP791490,478515.0,248927.0,2015.0,SOL-000845,,52.133077402301296,-0.8543350412567763,_B
RES Group,Hale Farm Solar Ltd,Solar,PV,No,Solar,, 	12.2 ,LV,England,South West,,SU1946137939,419461.0,137939.0,2015.0,SOL-000855,,51.140391967903426,-1.7232043535157702,_H
RES Group,Newton Ferrers,Solar,PV,No,Solar,, 	19.5 ,LV,England,South West,,SX359665,235294.0,67022.0,2015.0,SOL-000915,,50.47981150632548,-4.322804262118689,_L
RES Group,Mendennick Solar,Solar,PV,No,Solar,, 	2.6 ,LV,England,South West,SX408530,SX4155153320,241551.0,53320.0,2015.0,SOL-000929,,50.3584072233736,-4.228898334187497,_L
RES Group,SPD 2 - Hall Farm,Solar,PV,No,Solar,, 	14.9 ,LV,England,East of England,,TM195952,0.0,0.0,2015.0,SOL-000930,,52.509133,1.237418,_A
RES Group,East Langford Solar,Solar,PV,No,Solar,, 	5.0 ,LV,England,South West,,SS2931810657,229318.0,110657.0,2014.0,SOL-001541,,50.870149471751006,-4.427102507482968,_L
RES Group,Manor Farm Solar,Solar,PV,No,Solar,, 	5.0 ,LV,England,South West,PL26 7TQ,SW982524,198260.0,52426.0,2011.0,SOL-001542,,50.33712812984847,-4.836315907662146,_L
RES Group,Churchtown Farm Solar ,Solar,PV,No,Solar,, 	5.0 ,LV,England,South West,,SW5982240754,159822.0,40754.0,2011.0,SOL-001543,,50.2179212035865,-5.368143204356445,_L
RES Group,Dyffryn Brodyn Wind Farm (GB),Wind,Onshore,No,Wind,, 	5.4 ,LV,Wales,Wales,SA340JE,SN220270,222100.0,226800.0,1994.0,WON-000148,,51.91124523581529,-4.587814199894544,_K
RES Group,Four Burrows Wind Farm (GB),Wind,Onshore,No,Wind,, 	4.5 ,LV,England,South West,TR48JB,SW770480,176000.0,48200.0,1995.0,WON-000154,,50.29113435322657,-5.146141421902876,_L
RES Group,Lendrums Bridge Wind Farm (NI),Wind,Onshore,No,Wind,, 	5.9 ,LV,Northern Ireland,Northern Ireland,BT750LL,NV456119,63672.0,512074.0,2000.0,WON-000208,,54.392654014713656,-7.18339769850416,
RES Group,Lendrums Bridge Extension Wind Farm (NI),Wind,Onshore,No,Wind,, 	7.3 ,LV,Northern Ireland,Northern Ireland,BT750LL,NV456119,54170.0,517391.0,1999.0,WON-000230,,54.43387068371194,-7.335296880347784,
RES Group,Forss Wind Farm (GB),Wind,Onshore,No,Wind,, 	2.0 ,LV,Scotland,Scotland,KW147U,ND020695,302000.0,969500.0,2003.0,WON-000244,,58.60235907124373,-3.6881357460645985,_P
RES Group,Altahullion Wind Farm (NI),Wind,Onshore,No,Wind,, 	26.0 ,LV,Northern Ireland,Northern Ireland,BT474NS,IC627142,78039.0,574408.0,2003.0,WON-000245,,54.95997932448996,-7.031700139895029,
RES Group,"Castle Pill Farm 1 - A, C",Wind,Onshore,No,Wind,, 	3.1 ,LV,Wales,Wales,,SM9239807108,192398.0,207108.0,2004.0,WON-000262,,51.72415983316546,-5.007234144192495,_K
RES Group,High Sharpley,Wind,Onshore,No,Wind,, 	2.6 ,LV,England,North East,SR7 0NJ,NZ4264449702,442644.0,549702.0,2006.0,WON-000297,,54.84032741061372,-1.337534566011748,_F
RES Group,Black Hill Wind Farm,Wind,Onshore,No,Wind,, 	28.6 ,LV,Scotland,Scotland,,NT730555,373000.0,656300.0,2007.0,WON-000305,,55.799227912476894,-2.4322436910170286,_N
RES Group,Forss Extension Wind Farm (GB),Wind,Onshore,No,Wind,, 	5.2 ,LV,Scotland,Scotland,KW147U,ND020695,302000.0,969500.0,2007.0,WON-000310,,58.60235907124373,-3.6881357460645985,_P
RES Group,Lough Hill Wind Farm (NI),Wind,Onshore,No,Wind,, 	7.8 ,LV,Northern Ireland,Northern Ireland,BT817SL,NV326476,38467.0,541020.0,2007.0,WON-000311,,54.63429585940415,-7.60521290939184,
RES Group,Altahullion Extension Wind Farm (NI),Wind,Onshore,No,Wind,, 	11.7 ,LV,Northern Ireland,Northern Ireland,BT474NS,IC627142,78039.0,574408.0,2007.0,WON-000315,,54.95997932448996,-7.031700139895029,
RES Group,Braich Ddu,Wind,Onshore,No,Wind,, 	3.9 ,LV,Wales,Wales,LL23 7LE,SH6750001500,267500.0,301500.0,2007.0,WON-000319,,52.595094156071106,-3.957583837467487,_D
RES Group,Goonhilly Downs Wind Farm,Wind,Onshore,No,Wind,, 	12.0 ,LV,England,South West,TR12 7AZ,SW7100021200,171000.0,21200.0,2008.0,WON-000331,,50.04677027762734,-5.199973510662609,_L
RES Group,Roskrow Barton,Wind,Onshore,No,Wind,, 	1.7 ,LV,England,South West,TR10 9AW,SW7650035500,176500.0,35500.0,2008.0,WON-000344,,50.17727869152081,-5.131645886930915,_L
RES Group,Ramsey,Wind,Onshore,No,Wind,, 	1.8 ,LV,England,East of England,PE26 2SL,TL2880084900,528800.0,284900.0,2008.0,WON-000345,,52.44688833862217,-0.10629744905057556,_A
RES Group,Glens of Foudland,Wind,Onshore,No,Wind,, 	26.0 ,LV,Scotland,Scotland,AB54 6AS,NJ6149637303,361496.0,837303.0,2009.0,WON-000358,,57.4244399246906,-2.6427860404588865,_P
RES Group,Loscar,Wind,Onshore,No,Wind,, 	4.5 ,LV,England,Yorkshire and the Humber,S26 7XY,SK5100080000,451000.0,380000.0,2010.0,WON-000397,,53.31448600820348,-1.2359614619371597,_M
RES Group,High Haswell Wind Farm,Wind,Onshore,No,Wind,, 	4.0 ,LV,England,North East,DH6 1PZ,NZ3667543772,436675.0,543772.0,2011.0,WON-000409,,54.78751176993898,-1.431218530952517,_F
RES Group,Ferndale Wind Farm,Wind,Onshore,No,Wind,, 	6.4 ,LV,Wales,Wales,CF43 3RG,SS9970095700,299700.0,195700.0,2011.0,WON-000411,,51.65111448815072,-3.4511698371728734,_K
RES Group,Sancton Hill Wind Farm,Wind,Onshore,No,Wind,, 	10.0 ,LV,England,Yorkshire and the Humber,YO43 4TG,SE9155439660,491554.0,439660.0,2011.0,WON-000423,,53.84512265440914,-0.6099286851880021,_M
RES Group,South Sharpley Wind Farm,Wind,Onshore,No,Wind,, 	6.0 ,LV,England,North East,SR7 0NJ,NZ3849049675,438490.0,549675.0,2011.0,WON-000426,,54.84042028404191,-1.4022141584693324,_F
RES Group,Hill of Towie Wind Farm (GB),Wind,Onshore,No,Wind,, 	48.3 ,HV,Scotland,Scotland,AB556YU,NJ366468,320000.0,860000.0,2012.0,WON-000464,,57.62284105863537,-3.341046113585473,_P
RES Group,Kelburn Wind Farm (GB),Wind,Onshore,No,Wind,, 	28.0 ,LV,Scotland,Scotland,KA245LE,NS246544,224000.0,655000.0,2012.0,WON-000465,,55.756260675540396,-4.806239806729524,_N
RES Group,Auquhirie Land ,Wind,Onshore,No,Wind,, 	6.9 ,LV,Scotland,Scotland,AB393XB,NO831830,328500.0,785500.0,2013.0,WON-000515,,56.955195476411276,-3.177207776319353,_P
RES Group,Bilsthorpe,Wind,Onshore,No,Wind,, 	10.3 ,LV,England,East Midlands,NG22 8ST,SK6600062000,466000.0,362000.0,2013.0,WON-000520,,53.151057768259875,-1.0145679854061673,_B
RES Group,Grange Wind Farm (GB),Wind,Onshore,No,Wind,, 	14.0 ,LV,England,East Midlands,PE135RB,TF459192,545055.0,318754.0,2013.0,WON-000521,,52.74694678511356,0.14752801185136824,_B
RES Group,Burnthouse Windfarm,Wind,Onshore,No,Wind,, 	6.0 ,LV,England,East of England,PE7 2DQ,TL3345895082,533458.0,295082.0,2013.0,WON-000524,,52.5372533692463,-0.03372694113186714,_A
RES Group,Hall Farm Wind Farm,Wind,Onshore,No,Wind,, 	24.6 ,LV,England,Yorkshire and the Humber,HU17 9SG,TA0786543185,507865.0,443185.0,2013.0,WON-000529,,53.87366510214503,-0.36087915047332686,_M
RES Group,Orchard End Windfarm,Wind,Onshore,No,Wind,, 	4.0 ,LV,England,North West,PR3 6BA,SD4321645233,343216.0,445233.0,2013.0,WON-000533,,53.900138040160066,-2.8656788808898987,_G
RES Group,Roos Wind Farm (GB),Wind,Onshore,No,Wind,, 	17.1 ,LV,England,Yorkshire and the Humber,HU120LA,TA275294,527376.0,430105.0,2013.0,WON-000535,,53.75175259489927,-0.06969977889556508,_M
RES Group,Meikle Carewe Wind Farm (GB),Wind,Onshore,No,Wind,, 	10.2 ,LV,Scotland,Scotland,AB393QH,NO835918,383200.0,792000.0,2013.0,WON-000545,,57.018818166103074,-2.2783136864447826,_P
RES Group,Tallentire Wind Farm (GB),Wind,Onshore,No,Wind,, 	12.0 ,LV,England,North West,CA130QA,NY131363,312500.0,535500.0,2013.0,WON-000546,,54.70688067451963,-3.359500225253109,_G
RES Group,Earlseat Wind Farm (GB),Wind,Onshore,No,Wind,, 	16.0 ,LV,Scotland,Scotland,,NT311973,332961.0,698416.0,2014.0,WON-000561,,56.17365682275863,-3.081323473121169,_N
RES Group,Ramsey 2 Wind Farm,Wind,Onshore,No,Wind,, 	8.0 ,LV,England,East of England,PE26 1GH,TL2781486445,527814.0,286445.0,2013.0,WON-000562,,52.46100170769055,-0.12020556684569556,_A
RES Group,Carscreugh,Wind,Onshore,No,Wind,, 	15.3 ,LV,Scotland,Scotland,DG8 0NU,NX2500055000,225000.0,555000.0,2014.0,WON-000641,,54.859095990271804,-4.727967962264627,_N
RES Group,Wear Point Wind Farm,Wind,Onshore,No,Wind,, 	8.2 ,LV,Wales,Wales,SA73 1DR,SM9304104629,193041.0,204629.0,2014.0,WON-000647,,51.702139088072336,-4.996465314715064,_K
RES Group,Burton Wold,Wind,Onshore,No,Wind,, 	14.4 ,LV,England,East Midlands,NN15 5PJ,SP9190274577,491902.0,274577.0,2014.0,WON-000651,,52.36155412443761,-0.6518396952232581,_B
RES Group,High Down,Wind,Onshore,No,Wind,, 	0.5 ,LV,England,South West,PL14 5RH,SX3077069217,230770.0,69217.0,2014.0,WON-000658,,50.49824452315772,-4.387503997300568,_L
RES Group,High Pow,Wind,Onshore,No,Wind,, 	3.9 ,LV,England,North West,CA7 1DF,NY2355044400,323550.0,544400.0,2015.0,WON-000746,,54.78864565875317,-3.1903945535620406,_G
RES Group,Whittlesey,Wind,Onshore,No,Wind,, 	1.8 ,LV,England,East of England,PE7 2PA,TL2402797139,524027.0,297139.0,2015.0,WON-000747,,52.55796326053773,-0.17192981168450777,_A
RES Group,Woolley Hill (GB),Wind,Onshore,No,Wind,, 	10.0 ,LV,England,East of England,PE280UA,TL161729,515374.0,272655.0,2015.0,WON-000748,,52.33984976555327,-0.3079587151978191,_A
RES Group,Jacks Lane (GB),Wind,Onshore,No,Wind,, 	15.0 ,LV,England,East of England,PE318PZ,TF818350,580388.0,335874.0,2015.0,WON-000750,,52.8900535160016,0.6798656960799859,_A
RES Group,St Breock,Wind,Onshore,No,Wind,, 	10.0 ,LV,England,South West,PL30 5PN,SW9859268218,198592.0,68218.0,2015.0,WON-000752,,50.47908754664515,-4.840130096545994,_L
RES Group,Dungavel,Wind,Onshore,No,Wind,, 	26.0 ,LV,Scotland,Scotland,ML10 6SW,NS6795436995,267954.0,636995.0,2015.0,WON-000756,,55.60858689388289,-4.097746651693685,_N
RES Group,Denzell Downs Windfarm,Wind,Onshore,No,Wind,, 	10.0 ,LV,England,South West, TR9 6DR,SW8992367094,189923.0,67094.0,2015.0,WON-000759,,50.46594891358851,-4.9615151040420145,_L
RES Group,New Albion,Wind,Onshore,No,Wind,, 	14.4 ,LV,England,East Midlands,NN14 1QP,SP8367983792,483679.0,283792.0,2015.0,WON-000762,,52.445693995490196,-0.7702626166035333,_B
RES Group,Barlborough,Wind,Onshore,No,Wind,, 	0.9 ,LV,England,East Midlands,S43 4TB,SK4897576975,448975.0,376975.0,2015.0,WON-000763,,53.287488101129966,-1.2668191954492025,_B
RES Group,Grange Wind Farm,Wind,Onshore,No,Wind,, 	12.3 ,LV,England,Yorkshire and the Humber,DN158RY,SE866157,486042.0,416496.0,2016.0,WON-000945,,53.63791854594352,-0.7001213163727616,_M
RES Group,Wryde Croft Wind Farm (GB),Wind,Onshore,No,Wind,, 	26.0 ,LV,England,East of England,PE60TP,TF290040,532606.0,307038.0,2016.0,WON-000957,,52.64488049923963,-0.041496394799349245,_A
RES Group,Glenchamber Wind Farm (GB),Wind,Onshore,No,Wind,, 	25.3 ,LV,Scotland,Scotland,DG80PB,NX223642,224474.0,564039.0,2016.0,WON-000958,,54.9400460548221,-4.741663320940684,_N
RES Group,Batsworthy Cross,Wind,Onshore,No,Wind,, 	10.0 ,LV,England,South West,EX36 4RZ,SS8292821610,282928.0,121610.0,2016.0,WON-000961,,50.98195739230694,-3.6691415647107757,_L
RES Group,Den Brook Wind Farm (GB),Wind,Onshore,No,Wind,, 	18.0 ,LV,England,South West,EX202BJ,SS686001,268496.0,101120.0,2016.0,WON-000972,,50.79468316713856,-3.8672437803136157,_L
RES Group,French Farm Wind Farm,Wind,Onshore,No,Wind,, 	4.0 ,LV,England,East of England,PE6 0PQ,TF2830009000,528300.0,309000.0,2016.0,WON-000975,,52.66354299140061,-0.10433880071390145,_A
RES Group,Brackagh Quarry,Wind,Onshore,No,Wind,, 	5.0 ,LV,Northern Ireland,Northern Ireland,BT45 7JN,NV9761756429,97617.0,556429.0,2016.0,WON-000981,,54.81121593834395,-6.7081593492541485,
RES Group,Rodbaston ,Wind,Onshore,No,Wind,, 	4.0 ,LV,England,West Midlands,ST19 5PH,SJ921116,392176.0,311645.0,2016.0,WON-000983,,52.70241926608864,-2.1172233019626625,_E
RES Group,Mynydd Portref,Wind,Onshore,No,Wind,, 	12.0 ,LV,Wales,Wales,CF35 6NR,SS9889785178,298897.0,185178.0,2017.0,WON-001143,,51.556394803194976,-3.4597357047926947,_K
RES Group,Turncole Wind Farm (GB),Wind,Onshore,No,Wind,, 	17.5 ,LV,England,East of England,CM08NE,TQ988976,598484.0,196719.0,2016.0,WON-001145,,51.63425183251556,0.8667015343218909,_A
RES Group,Cour Wind Farm,Wind,Onshore,No,Wind,, 	20.5 ,HV,Scotland,Scotland,PA286QL,NR793486,181005.0,648528.0,2017.0,WON-001153,,55.680679071938755,-5.484928577654593,_P
RES Group,Mynydd Brombil,Wind,Onshore,No,Wind,, 	8.0 ,LV,Wales,Wales,SA13 2YN,SS7914188569,279141.0,188569.0,2017.0,WON-001159,,51.58297995861171,-3.7457391778348406,_K
RES Group,Freasdail (GB),Wind,Onshore,No,Wind,, 	22.5 ,HV,Scotland,Scotland,PA296XR,NR830585,180721.0,660754.0,2017.0,WON-001161,,55.790197883469,-5.499244491769122,_P
RES Group,Minnygap (GB),Wind,Onshore,No,Wind,, 	25.0 ,HV,Scotland,Scotland,DG109PX,NY027964,307313.0,597397.0,2017.0,WON-001162,,55.26199032005973,-3.460022056429231,_N
RES Group,Garreg Llwyd (GB),Wind,Onshore,No,Wind,, 	30.4 ,LV,Wales,Wales,LD16YS,SO136798,294491.0,272407.0,2017.0,WON-001167,,52.33956095166276,-3.5500697595854334,_K
RES Group,Llynfi Afan Renewable Energy Limited,Wind,Onshore,No,Wind,, 	24.0 ,LV,Wales,Wales,SA13 3YE,SS8925296198,289252.0,196198.0,2017.0,WON-001171,,51.65362729112353,-3.6022862222175944,_K
RES Group,Tormywheel,Wind,Onshore,No,Wind,, 	30.8 ,LV,Scotland,Scotland,,NS9490555232,294905.0,655232.0,2017.0,WON-001172,,55.778949266268896,-3.677139547148139,_N
RES Group,Pen Bryn Oer Wind Farm,Wind,Onshore,No,Wind,, 	6.0 ,LV,Wales,Wales,NP22 5QR,SO1206509235,312065.0,209235.0,2017.0,WON-001177,,51.77485194209946,-3.2759126746971017,_K
RES Group,Beinneun Wind Farm,Wind,Onshore,No,Wind,, 	108.8 ,HV,Scotland,Scotland,IV63 7YJ,NH233109,220442.0,804419.0,2017.0,WON-001178,,57.095605803530056,-4.96548104707889,_P
RES Group,Neilston (GB),Wind,Onshore,No,Wind,, 	10.0 ,LV,Scotland,Scotland,G784BZ,NS454538,245292.0,653952.0,2013.0,WON-001262,,55.754129540248066,-4.466721428113096,_N
RES Group,Hallburn Farm Wind Farm,Wind,Onshore,No,Wind,, 	13.2 ,LV,England,North West,CA6 5TZ,NY415687,341545.0,568771.0,2018.0,WON-001266,,55.01004592260261,-2.9155565748821144,_G
RES Group,Little Raith (GB),Wind,Onshore,No,Wind,, 	24.8 ,LV,Scotland,Scotland,KY50AX,NT210919,322245.0,692552.0,2012.0,WON-001284,,56.119354432658426,-3.2521587288264517,_N
RES Group,Burton Wold South (GB),Wind,Onshore,No,Wind,, 	8.3 ,LV,England,East Midlands,NN15 5PH,SP9160273681,491602.0,273681.0,2017.0,WON-001294,,52.35355132719566,-0.6564881210594103,_B
RES Group,Muirhall South (GB),Wind,Onshore,No,Wind,, 	8.3 ,LV,Scotland,Scotland,ML11 8LL,NS993528,301624.0,651749.0,2016.0,WON-001295,,55.74908078424431,-3.5688055389196394,_N
RES Group,Solwaybank,Wind,Onshore,No,Wind,, 	30.4 ,HV,Scotland,Scotland,DG113HG,NY2514082461,325140.0,582461.0,2020.0,WON-001296,,55.130838545723634,-3.175618930118829,_N
RES Group,Blary Hill,Wind,Onshore,No,Wind,, 	35.0 ,HV,Scotland,Scotland,PA29 6UZ,NR7082736430,170827.0,636430.0,2022.0,WON-001364,,55.567497714203256,-5.636391313274304,_P
RES Group,Crossdykes Wind Farm,Wind,Onshore,No,Wind,, 	48.0 ,HV,Scotland,Scotland,DG11 2QL ,NY2587387951,325873.0,587951.0,2021.0,WON-001540,,55.18027141591987,-3.1655631914209037,_N
RES Group,Cumberhead Wind Farm,Wind,Onshore,No,Wind,, 	50.0 ,HV,Scotland,Scotland,ML11 0FW,NS7727032735,277270.0,632735.0,2023.0,WON-001617,,55.572771531480306,-3.948061106827527,_N
River Nene,Peterborough Power Station,Fossil Fuel,Single cycle,No,Natural Gas,, 	245.0 ,HV,England,East of England,PE15NT,,518401.0,299217.0,1993.0,GAS-000144,,52.57788721157668,-0.25413373026510777,_A
River Nene,Croydon,Fossil Fuel,Single cycle,No,Natural Gas,, 	50.0 ,LV,England,London,CR03RL,TQ314659,531449.0,165923.0,2005.0,XXX-001525,,51.377150762173656,-0.11271111167073025,_J
River Nene,Derby,Fossil Fuel,Single cycle,No,Natural Gas,, 	50.0 ,LV,England,East Midlands,DE248YF,SK372335,437293.0,333556.0,1997.0,XXX-001526,,52.89816012537271,-1.4470659630198843,_B
River Nene,Exeter,Fossil Fuel,Single cycle,No,Natural Gas,, 	50.0 ,LV,England,South West,EX28QN,SX923908,292378.0,90810.0,2000.0,XXX-001527,,50.70693391257485,-3.525514539606753,_L
River Nene,Heartlands,Fossil Fuel,Single cycle,No,Natural Gas,, 	100.0 ,LV,England,West Midlands,B249FQ,SP130902,413029.0,290226.0,1998.0,XXX-001528,,52.50977274140375,-1.8094597429958277,_E
River Nene,Peterborough Power Station PPL2 Gas Engines,Fossil Fuel,Single cycle,No,Natural Gas,, 	49.0 ,LV,England,East Midlands,PE15NT,TL218991,521813.0,299186.0,2018.0,XXX-001529,,52.5768559274591,-0.20381917175304018,_A
River Nene,Thornhill,Fossil Fuel,Single cycle,No,Natural Gas,, 	40.0 ,LV,England,Yorkshire and the Humber,WF129EA,SE227200,422737.0,420044.0,1997.0,XXX-001530,,53.67637313240136,-1.6572824875284127,_M
River Nene,Viking,Fossil Fuel,Single cycle,No,Natural Gas,, 	50.0 ,HV,England,North East,TS21UB,NZ532242,453281.0,524210.0,2000.0,XXX-001531,,54.61024959832363,-1.1765829092053197,_F
Riverside Resource Recovery,Riverside - Energy from Waste,Bioenergy,Bioenergy,No,MSW,, 	80.0 ,LV,England,London,DA176JY,TQ49669 80643,547200.0,176500.0,2011.0,BIO-000402,,51.46832820100115,0.11783405882471108,_C
RWE Npower,Markinch,Bioenergy,Bioenergy,Yes,Biomass,, 	61.0 ,LV,Scotland,Scotland,KY76GU,,327988.0,701561.0,2014.0,BIO-000634,,56.20118041065018,-3.162254966067163,_N
RWE Npower,Little Barford,Fossil Fuel,CCGT,No,Natural Gas,, 	735.0 ,HV,England,East of England,PE196YT,,519049.0,256838.0,1995.0,GAS-000151,,52.19693185465082,-0.25961893287902577,_A
RWE Npower,Kings Lynn,Fossil Fuel,CCGT,No,Natural Gas,, 	395.0 ,LV,England,East of England,PE343RD,TF611171,561175.0,317125.0,1997.0,GAS-000170,,52.72775387853002,0.3853298242300678,_A
RWE Npower,Didcot B,Fossil Fuel,CCGT,No,Natural Gas,," 	1,450.0 ",HV,England,South East,OX117YU,,451077.0,182210.0,1998.0,GAS-000176,,51.53649032907293,-1.264977438855041,_H
RWE Npower,Cheshire,Fossil Fuel,Single cycle,No,Natural Gas,, 	40.0 ,LV,England,North West,CH651AF,,339060.0,378391.0,2000.0,GAS-000210,,53.29895024784836,-2.915829598637759,_D
RWE Npower,Great Yarmouth,Fossil Fuel,CCGT,No,Natural Gas,, 	420.0 ,LV,England,East of England,NR303PY,,652534.0,307744.0,2001.0,GAS-000212,,52.60871676680823,1.7284842218606928,_A
RWE Npower,Hythe,Fossil Fuel,Single cycle,No,Natural Gas,, 	53.0 ,LV,England,South East,SO453BP,,443586.0,105782.0,2005.0,GAS-000282,,50.84992168308502,-1.3822276449022242,_H
RWE Npower,Staythorpe,Fossil Fuel,CCGT,No,Natural Gas,," 	1,828.0 ",HV,England,East Midlands,NG235RQ,,475532.0,351265.0,2010.0,GAS-000375,,53.05331530116534,-0.8745864239418901,_B
RWE Npower,Pembroke,Fossil Fuel,CCGT,No,Natural Gas,," 	2,199.0 ",HV,Wales,Wales,SA715SS,,193370.0,200137.0,2012.0,GAS-000453,,51.66192702549476,-4.9890515665989,_K
